id_student,code_module,code_presentation,total_score*weight,attempted_weight,adjusted_mark,mark,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,module_presentation
587319,EEE,2013J,8732.0,100.0,67.33185279185207,43.7,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,EEE_2013J
587323,EEE,2014B,5476.0,72.0,43.48350253806774,27.4,M,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,EEE_2014B
587324,FFF,2013J,5425.0,75.0,,,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,FFF_2013J
587330,GGG,2013J,8900.0,100.0,90.07863695936175,44.5,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,30,N,Distinction,GGG_2013J
587334,FFF,2013J,7175.0,100.0,54.52093908628055,35.9,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,FFF_2013J
587346,EEE,2013J,5840.0,100.0,44.999999999995225,29.2,M,Wales,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,EEE_2013J
587362,GGG,2013J,8333.3,100.0,80.91743119265557,41.7,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,GGG_2013J
587369,FFF,2013J,2250.0,25.0,18.29754601226994,11.2,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Fail,FFF_2013J
587374,GGG,2013J,4500.0,66.7,,,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,30,N,Withdrawn,GGG_2013J
587375,DDD,2014J,12850.0,200.0,64.2,64.2,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,DDD_2014J
587377,CCC,2014J,2940.0,68.0,21.150306748466257,14.7,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,Y,Fail,CCC_2014J
587382,EEE,2013J,3192.0,44.0,22.27760736196319,16.0,M,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,EEE_2013J
587391,CCC,2014J,14836.0,150.0,98.9,74.2,M,South West Region,A Level or Equivalent,70-80%,35-55,0,60,N,Distinction,CCC_2014J
587403,DDD,2014B,580.0,10.0,,,M,Wales,A Level or Equivalent,80-90%,0-35,1,210,Y,Withdrawn,DDD_2014B
587409,BBB,2013J,4384.0,73.0,40.76459390862871,21.9,F,Wales,A Level or Equivalent,60-70%,35-55,0,120,N,Pass,BBB_2013J
587418,BBB,2013J,8354.0,100.0,64.98096446698122,41.8,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,BBB_2013J
587423,BBB,2013J,8214.0,100.0,79.51507208387508,41.1,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,180,N,Distinction,BBB_2013J
587434,BBB,2014J,0.0,0.0,,,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,BBB_2014J
587435,FFF,2013J,4400.0,75.0,28.251533742331286,22.0,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail,FFF_2013J
587446,DDD,2014J,13750.0,200.0,68.8,68.8,F,South Region,A Level or Equivalent,80-90%,0-35,1,90,N,Distinction,DDD_2014J
587451,FFF,2013J,6975.0,100.0,52.67766497460718,34.9,M,Scotland,HE Qualification,40-50%,0-35,0,90,N,Pass,FFF_2013J
587456,FFF,2013J,6775.0,100.0,51.100888324862495,33.9,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,FFF_2013J
587459,BBB,2014J,6320.0,100.0,47.801395939078844,31.6,F,Wales,Lower Than A Level,20-30%,35-55,0,60,N,Pass,BBB_2014J
587462,FFF,2013J,5175.0,75.0,31.74079754601227,25.9,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Fail,FFF_2013J
587506,GGG,2013J,5833.3,100.0,45.03489847715255,29.2,F,East Anglian Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,GGG_2013J
587509,FFF,2014J,925.0,12.5,7.914110429447852,4.6,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,150,N,Fail,FFF_2014J
587509,GGG,2013J,2333.3,33.3,18.67331288343558,11.7,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,N,Fail,GGG_2013J
587523,GGG,2013J,6166.7,100.0,46.72906091369916,30.8,F,London Region,Lower Than A Level,20-30%,35-55,0,30,N,Pass,GGG_2013J
587524,BBB,2014B,8162.0,100.0,78.9908256880693,40.8,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,120,N,Distinction,BBB_2014B
587529,GGG,2013J,5666.7,100.0,44.28299492385378,28.3,F,Yorkshire Region,HE Qualification,50-60%,35-55,0,30,N,Pass,GGG_2013J
587538,BBB,2014B,7173.0,81.0,73.27653997378619,35.9,F,South East Region,Lower Than A Level,80-90%,35-55,0,120,N,Distinction,BBB_2014B
587547,EEE,2013J,7116.0,100.0,53.940355329935926,35.6,M,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,30,N,Pass,EEE_2013J
587550,CCC,2014J,549.0,9.0,,,M,West Midlands Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn,CCC_2014J
587555,GGG,2013J,8466.7,100.0,65.81535532992459,42.3,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass,GGG_2013J
587564,BBB,2013J,4456.0,82.0,40.91370558375547,22.3,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,BBB_2013J
587571,FFF,2014J,8975.0,100.0,91.37614678898107,44.9,M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Distinction,FFF_2014J
587576,DDD,2013J,120.0,10.0,,,M,North Region,A Level or Equivalent,,0-35,0,180,N,Withdrawn,DDD_2013J
587576,DDD,2014J,8950.0,200.0,44.8,44.8,M,North Region,A Level or Equivalent,,0-35,2,120,N,Distinction,DDD_2014J
587579,DDD,2014J,12050.0,200.0,60.2,60.2,M,North Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,DDD_2014J
587594,FFF,2013J,6775.0,100.0,51.02791878171536,33.9,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,FFF_2013J
587600,FFF,2014B,5725.0,100.0,44.52411167512258,28.6,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,FFF_2014B
587611,FFF,2013J,4450.0,75.0,40.86611675126821,22.2,M,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,FFF_2013J
587613,GGG,2014B,1433.3,33.3,11.771472392638037,7.2,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,1,60,N,Fail,GGG_2014B
587616,EEE,2013J,6876.0,100.0,51.97335025379567,34.4,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,EEE_2013J
587619,FFF,2013J,8650.0,100.0,85.25557011794848,43.2,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Distinction,FFF_2013J
587621,CCC,2014B,229.0,18.0,,,F,London Region,Lower Than A Level,70-80%,35-55,0,90,N,Withdrawn,CCC_2014B
587621,EEE,2013J,6976.0,100.0,37.88343558282209,34.9,F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,EEE_2013J
587621,EEE,2014J,5928.0,100.0,34.785276073619634,29.6,F,London Region,Lower Than A Level,70-80%,35-55,1,60,N,Fail,EEE_2014J
587633,DDD,2014B,630.0,10.0,5.552147239263804,3.2,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,1,120,N,Fail,DDD_2014B
587641,CCC,2014J,791.0,16.0,6.848159509202454,4.0,M,South West Region,A Level or Equivalent,70-80%,0-35,0,30,N,Fail,CCC_2014J
587641,DDD,2013J,13392.5,200.0,67.0,67.0,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,DDD_2013J
587654,FFF,2014J,1875.0,25.0,,,M,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn,FFF_2014J
587677,EEE,2013J,8148.0,100.0,,,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,EEE_2013J
587682,EEE,2013J,8952.0,100.0,68.2741116750999,44.8,M,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,EEE_2013J
587685,FFF,2013J,6750.0,100.0,50.88832487308605,33.8,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,FFF_2013J
587690,FFF,2013J,6700.0,100.0,50.56154822334017,33.5,F,London Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass,FFF_2013J
587696,FFF,2014B,475.0,12.5,4.279141104294479,2.4,M,Wales,Lower Than A Level,30-40%,0-35,1,120,N,Fail,FFF_2014B
587702,BBB,2013J,6790.0,82.0,51.24682741115677,34.0,F,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,BBB_2013J
587706,FFF,2014J,1625.0,25.0,13.496932515337424,8.1,M,Scotland,HE Qualification,10-20,0-35,0,60,N,Fail,FFF_2014J
587714,EEE,2013J,8580.0,100.0,84.12844036696603,42.9,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,EEE_2013J
587722,BBB,2013J,8276.0,100.0,80.1048492791566,41.4,M,Scotland,Post Graduate Qualification,20-30%,35-55,0,60,N,Distinction,BBB_2013J
587732,BBB,2013J,6743.0,100.0,50.75824873095419,33.7,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,BBB_2013J
587754,BBB,2013J,6811.0,100.0,51.42131979694341,34.1,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,BBB_2013J
587755,BBB,2013J,7535.0,100.0,57.91878172587121,37.7,M,South Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,BBB_2013J
587772,DDD,2014J,800.0,15.0,,,F,South East Region,A Level or Equivalent,80-90%,0-35,1,90,N,Withdrawn,DDD_2014J
587780,BBB,2014B,8120.0,100.0,62.92512690353141,40.6,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,BBB_2014B
587783,CCC,2014B,13446.0,150.0,89.6,67.2,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,N,Distinction,CCC_2014B
587783,FFF,2013J,9175.0,100.0,94.11533420706633,45.9,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,N,Distinction,FFF_2013J
587793,EEE,2014J,9532.0,100.0,98.32241153340779,47.7,F,North Western Region,Lower Than A Level,50-60%,0-35,0,90,N,Distinction,EEE_2014J
587810,BBB,2013J,7941.0,100.0,61.44987309642622,39.7,F,Wales,Lower Than A Level,30-40%,0-35,0,120,N,Pass,BBB_2013J
587824,BBB,2013J,1414.0,25.0,11.487730061349692,7.1,F,London Region,A Level or Equivalent,60-70%,0-35,0,120,N,Fail,BBB_2013J
587838,BBB,2013J,1620.0,25.0,,,F,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,BBB_2013J
587848,FFF,2013J,7275.0,100.0,55.266497461914355,36.4,F,London Region,Post Graduate Qualification,10-20,35-55,0,60,N,Pass,FFF_2013J
587852,GGG,2013J,7833.3,100.0,76.68414154652382,39.2,F,London Region,A Level or Equivalent,70-80%,0-35,0,30,N,Distinction,GGG_2013J
587859,FFF,2013J,5000.0,75.0,,,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,FFF_2013J
587860,BBB,2014J,4890.0,100.0,41.73223350253642,24.4,F,North Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,BBB_2014J
587862,DDD,2013J,15475.0,180.0,86.0,77.4,M,Scotland,A Level or Equivalent,70-80%,0-35,0,120,N,Distinction,DDD_2013J
587868,FFF,2013J,4325.0,75.0,27.86042944785276,21.6,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,Y,Fail,FFF_2013J
587881,CCC,2014J,178.0,2.0,1.8251533742331287,0.9,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,CCC_2014J
587881,FFF,2013J,8000.0,100.0,,,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,FFF_2013J
587884,EEE,2013J,3432.0,44.0,,,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,EEE_2013J
587906,CCC,2014B,6130.0,75.0,46.437182741110604,30.6,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,CCC_2014B
587906,EEE,2013J,9884.0,100.0,99.5281782437611,49.4,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,EEE_2013J
587909,GGG,2014J,4133.3,100.0,40.45050761421277,20.7,F,London Region,Lower Than A Level,30-40%,35-55,0,30,Y,Pass,GGG_2014J
587911,CCC,2014B,12503.0,150.0,83.4,62.5,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,CCC_2014B
587911,EEE,2013J,8196.0,100.0,79.41022280471392,41.0,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,EEE_2013J
587923,BBB,2013J,6719.0,99.0,50.64403553298476,33.6,F,Scotland,Lower Than A Level,70-80%,0-35,0,120,Y,Pass,BBB_2013J
587961,BBB,2013J,2170.0,61.0,17.653374233128833,10.8,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,BBB_2013J
587975,GGG,2013J,7666.7,100.0,75.81913499344427,38.3,F,North Region,A Level or Equivalent,0-10%,35-55,0,30,N,Distinction,GGG_2013J
587976,FFF,2013J,3650.0,75.0,,,M,London Region,HE Qualification,20-30%,0-35,0,90,N,Withdrawn,FFF_2013J
587985,BBB,2013J,7453.0,100.0,74.92791612057442,37.3,F,London Region,Lower Than A Level,80-90%,0-35,0,120,N,Distinction,BBB_2013J
587989,DDD,2013J,15747.5,200.0,78.7,78.7,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,DDD_2013J
587997,GGG,2013J,7000.0,100.0,53.05520304567281,35.0,M,South Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,GGG_2013J
588008,GGG,2013J,6666.7,100.0,50.25697969542168,33.3,F,North Western Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass,GGG_2013J
588013,DDD,2013J,750.0,10.0,,,F,South West Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn,DDD_2013J
588014,GGG,2013J,8000.0,100.0,77.7326343381354,40.0,F,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,30,Y,Distinction,GGG_2013J
588031,GGG,2014B,3433.3,100.0,40.1015228426395,17.2,M,South West Region,Lower Than A Level,0-10%,0-35,1,60,N,Pass,GGG_2014B
588033,CCC,2014J,4004.0,48.0,,,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,30,N,Withdrawn,CCC_2014J
588033,DDD,2013J,18005.0,200.0,90.0,90.0,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,DDD_2013J
588039,BBB,2014B,4683.0,81.0,41.272208121826196,23.4,F,South East Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,BBB_2014B
588052,FFF,2013J,2525.0,75.0,19.455521472392636,12.6,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail,FFF_2013J
588058,DDD,2014J,225.0,5.0,,,M,South Region,Lower Than A Level,50-60%,35-55,0,180,Y,Withdrawn,DDD_2014J
588058,EEE,2014J,992.0,16.0,,,M,South Region,Lower Than A Level,50-60%,35-55,0,180,Y,Withdrawn,EEE_2014J
588062,BBB,2014J,0.0,0.0,,,F,London Region,Lower Than A Level,40-50%,35-55,0,120,N,Withdrawn,BBB_2014J
588078,GGG,2013J,6633.3,100.0,49.99999999999045,33.2,F,North Western Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,GGG_2013J
588086,DDD,2013J,14180.0,200.0,70.9,70.9,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,DDD_2013J
588100,CCC,2014J,11547.0,150.0,77.0,57.7,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,CCC_2014J
588105,GGG,2013J,7000.0,100.0,53.06154822333778,35.0,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,30,Y,Pass,GGG_2013J
588106,GGG,2013J,2100.0,33.3,17.384969325153374,10.5,F,North Region,A Level or Equivalent,10-20,35-55,0,30,N,Fail,GGG_2013J
588107,FFF,2014B,825.0,12.5,,,M,Ireland,Lower Than A Level,0-10%,0-35,1,210,N,Withdrawn,FFF_2014B
588117,BBB,2013J,8481.0,100.0,82.05766710353316,42.4,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,BBB_2013J
588125,CCC,2014B,60.0,2.0,,,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,CCC_2014B
588125,EEE,2013J,8552.0,100.0,66.2753807106348,42.8,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,EEE_2013J
588128,FFF,2013J,2575.0,50.0,19.677914110429448,12.9,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,FFF_2013J
588128,FFF,2014J,6825.0,100.0,51.41497461927844,34.1,M,East Anglian Region,A Level or Equivalent,10-20,0-35,1,90,N,Pass,FFF_2014J
588131,FFF,2013J,7025.0,100.0,53.09961928932759,35.1,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,150,N,Pass,FFF_2013J
588132,DDD,2013J,15070.0,200.0,75.4,75.4,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,DDD_2013J
588138,GGG,2013J,7500.0,100.0,57.585659898460364,37.5,F,South East Region,A Level or Equivalent,70-80%,35-55,0,30,N,Pass,GGG_2013J
588145,FFF,2014B,8075.0,100.0,62.67766497459763,40.4,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,FFF_2014B
588146,DDD,2013J,7727.5,180.0,38.6,38.6,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,DDD_2013J
588156,FFF,2013J,8425.0,100.0,65.57741116748826,42.1,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,FFF_2013J
588166,BBB,2014J,1580.0,30.0,,,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,BBB_2014J
588170,CCC,2014J,3726.0,48.0,,,F,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,CCC_2014J
588175,FFF,2013J,3550.0,50.0,,,F,London Region,Lower Than A Level,20-30%,0-35,0,240,N,Withdrawn,FFF_2013J
588178,CCC,2014J,3529.0,40.0,,,M,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn,CCC_2014J
588178,DDD,2013J,17085.0,200.0,85.4,85.4,M,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Distinction,DDD_2013J
588179,DDD,2014J,11875.0,175.0,67.9,59.4,M,South East Region,Lower Than A Level,40-50%,0-35,0,120,N,Distinction,DDD_2014J
588182,DDD,2014B,3095.0,40.0,21.855828220858896,15.5,M,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,DDD_2014B
588198,DDD,2014B,14465.0,200.0,72.3,72.3,F,Wales,HE Qualification,10-20,0-35,0,120,N,Distinction,DDD_2014B
588203,DDD,2014J,14425.0,200.0,72.1,72.1,M,Yorkshire Region,HE Qualification,40-50%,0-35,0,120,N,Distinction,DDD_2014J
588207,BBB,2014J,0.0,0.0,0.3450920245398773,0.0,F,Ireland,Lower Than A Level,60-70%,35-55,2,60,N,Fail,BBB_2014J
588208,DDD,2013J,13695.0,180.0,76.1,68.5,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,DDD_2013J
588219,CCC,2014B,5879.0,150.0,29.4,29.4,M,South East Region,Lower Than A Level,50-60%,0-35,0,90,N,Pass,CCC_2014B
588219,DDD,2013J,12205.0,200.0,61.0,61.0,M,South East Region,Lower Than A Level,50-60%,0-35,0,90,N,Distinction,DDD_2013J
588231,EEE,2013J,7528.0,100.0,57.795050761404326,37.6,M,London Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,EEE_2013J
588233,GGG,2013J,6333.3,100.0,70.72083879423296,31.7,F,South Region,Lower Than A Level,40-50%,35-55,0,30,N,Distinction,GGG_2013J
588236,FFF,2013J,5625.0,100.0,44.08312182740727,28.1,M,South East Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,FFF_2013J
588240,DDD,2014J,14500.0,200.0,72.5,72.5,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,DDD_2014J
588251,BBB,2014J,5805.0,100.0,34.32515337423313,29.0,M,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,BBB_2014J
588261,FFF,2013J,9075.0,100.0,68.66116751266298,45.4,M,West Midlands Region,HE Qualification,50-60%,35-55,0,60,N,Pass,FFF_2013J
588265,BBB,2013J,7073.0,98.0,53.6833756345047,35.4,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,BBB_2013J
588274,CCC,2014B,14814.0,150.0,98.8,74.1,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,120,N,Distinction,CCC_2014B
588274,EEE,2014B,9692.0,100.0,99.13499344690676,48.5,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,120,N,Distinction,EEE_2014B
588280,EEE,2013J,9056.0,100.0,92.63433813891497,45.3,M,South East Region,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction,EEE_2013J
588289,GGG,2013J,8000.0,100.0,77.75884665792569,40.0,F,South East Region,Lower Than A Level,70-80%,0-35,0,30,N,Distinction,GGG_2013J
588293,DDD,2013J,13745.0,200.0,68.7,68.7,M,West Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Distinction,DDD_2013J
588302,BBB,2014B,7843.0,100.0,60.536167512670744,39.2,F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,BBB_2014B
588314,GGG,2013J,6900.0,100.0,52.05901015227275,34.5,F,East Anglian Region,HE Qualification,70-80%,0-35,0,30,N,Pass,GGG_2013J
588321,BBB,2013J,3982.0,62.0,,,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,BBB_2013J
588352,DDD,2013J,11320.0,200.0,56.6,56.6,F,Scotland,HE Qualification,80-90%,0-35,0,60,N,Distinction,DDD_2013J
588355,BBB,2013J,7885.0,100.0,61.012055837543386,39.4,F,London Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass,BBB_2013J
588363,GGG,2013J,6000.0,100.0,45.82487309644114,30.0,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass,GGG_2013J
588367,GGG,2013J,6333.3,100.0,47.81408629440878,31.7,F,London Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,GGG_2013J
588382,GGG,2013J,6100.0,100.0,46.35469543146601,30.5,F,North Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,GGG_2013J
588391,GGG,2013J,6266.7,100.0,47.36040609136353,31.3,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,30,N,Pass,GGG_2013J
588397,DDD,2014B,4595.0,200.0,23.0,23.0,M,North Region,A Level or Equivalent,60-70%,0-35,0,120,N,Distinction,DDD_2014B
588402,CCC,2014B,8155.0,150.0,40.8,40.8,M,Wales,Lower Than A Level,60-70%,35-55,0,60,N,Pass,CCC_2014B
588402,EEE,2013J,9236.0,100.0,69.16878172586047,46.2,M,Wales,Lower Than A Level,60-70%,35-55,0,60,N,Pass,EEE_2013J
588411,GGG,2013J,7133.3,100.0,54.13388324871747,35.7,F,South West Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,GGG_2013J
588430,CCC,2014B,8649.0,142.0,66.78934010149726,43.2,M,North Region,Lower Than A Level,60-70%,0-35,0,90,N,Pass,CCC_2014B
588430,DDD,2013J,12862.5,200.0,64.3,64.3,M,North Region,Lower Than A Level,60-70%,0-35,0,90,N,Distinction,DDD_2013J
588432,BBB,2013J,325.0,5.0,2.8374233128834354,1.6,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,BBB_2013J
588436,FFF,2014B,3400.0,50.0,23.289877300613497,17.0,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,1,180,N,Fail,FFF_2014B
588442,EEE,2013J,6492.0,100.0,49.070431472072556,32.5,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Pass,EEE_2013J
588459,BBB,2014B,2055.0,43.0,17.254601226993866,10.3,F,Wales,Lower Than A Level,40-50%,0-35,1,120,N,Fail,BBB_2014B
588460,CCC,2014B,1113.0,18.0,,,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,90,N,Withdrawn,CCC_2014B
588460,DDD,2013J,4727.5,80.0,29.8159509202454,23.6,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,90,N,Fail,DDD_2013J
588464,CCC,2014B,1030.0,40.0,,,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,CCC_2014B
588473,CCC,2014B,13732.0,150.0,91.5,68.7,M,East Anglian Region,HE Qualification,20-30%,0-35,0,30,N,Distinction,CCC_2014B
588474,EEE,2014J,8772.0,100.0,67.47144670048138,43.9,M,North Region,Lower Than A Level,,0-35,0,90,N,Pass,EEE_2014J
588477,AAA,2014J,7500.0,100.0,57.645939086277565,37.5,M,Yorkshire Region,HE Qualification,20-30%,0-35,0,60,N,Pass,AAA_2014J
588482,CCC,2014J,10563.0,150.0,70.4,52.8,M,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,CCC_2014J
588482,DDD,2013J,17010.0,200.0,85.0,85.0,M,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,DDD_2013J
588484,BBB,2014B,5783.0,82.0,44.755710659893936,28.9,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,BBB_2014B
588489,GGG,2014B,1833.3,33.3,15.260736196319018,9.2,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,30,Y,Fail,GGG_2014B
588493,CCC,2014J,4076.0,70.0,26.5260736196319,20.4,M,Scotland,HE Qualification,90-100%,0-35,0,60,N,Fail,CCC_2014J
588493,DDD,2013J,16362.5,200.0,81.8,81.8,M,Scotland,HE Qualification,90-100%,0-35,0,60,N,Distinction,DDD_2013J
588502,EEE,2013J,8868.0,100.0,67.8711928933744,44.3,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,EEE_2013J
588505,GGG,2013J,6566.7,100.0,49.492385786792966,32.8,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,30,N,Pass,GGG_2013J
588522,GGG,2013J,6166.7,100.0,46.808375634511265,30.8,F,South East Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass,GGG_2013J
588524,CCC,2014B,10300.0,150.0,68.7,51.5,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Distinction,CCC_2014B
588524,EEE,2013J,8884.0,100.0,89.55439056355596,44.4,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Distinction,EEE_2013J
588528,GGG,2013J,2333.3,33.3,,,F,South West Region,Lower Than A Level,30-40%,35-55,0,30,N,Withdrawn,GGG_2013J
